"time","firstOrder.y","der(firstOrder.y)","firstOrder.u","step.y"
5.36,0.6988082603859138,1.003972465380287,1,1
5.38,0.718233342317658,0.9392221922744732,1,1
5.4,0.7364056127348521,0.8786479575504931,1,1
5.42,0.7534055229178647,0.8219815902737844,1,1
5.44,0.7693092042208421,0.7689693192638595,1,1
5.46,0.7841873675624398,0.7193754414585339,1,1
5.48,0.7981060835918868,0.6729797213603771,1,1
5.5,0.8111270927541743,0.6295763574860856,1,1
5.52,0.8233081760374095,0.5889727465419684,1,1
5.54,0.8347035513424337,0.5509881621918877,1,1
5.56,0.8453638987938548,0.5154536706871508,1,1
5.58,0.8553367086630904,0.4822109711230319,1,1
5.6,0.8646664098292408,0.4511119672358639,1,1
5.62,0.8733944521402317,0.4220184928658943,1,1
5.64,0.8815596102675136,0.3948012991082879,1,1
5.66,0.8891982113817322,0.3693392953942261,1,1
5.68,0.8963441587575397,0.3455194708082009,1,1
5.7,0.9030292083665276,0.3232359721115748,1,1
5.72,0.9092831019515325,0.3023896601615583,1,1
5.74,0.9151336489402611,0.2828878368657964,1,1
5.76,0.9206068384555375,0.264643871814875,1,1
5.78,0.9257270230981457,0.2475765896728477,1,1
5.8,0.9305169994181818,0.231610001939394,1,1
5.82,0.934998110165527,0.2166729661149099,1,1
5.84,0.9391902256940747,0.2026992476864175,1,1
5.86,0.9431120351433956,0.1896265495220147,1,1
5.88,0.9467809156220544,0.1773969479264855,1,1
5.9,0.950213196352009,0.1659560121599701,1,1
5.92,0.9534241004249772,0.1552529985834095,1,1
5.94,0.9564279192042293,0.1452402693192356,1,1
5.96,0.9592379950627927,0.1358733497906909,1,1
5.98,0.9618668338499681,0.1271105538334397,1,1
6,0.9643261452629643,0.1189128491234522,1,1
6.02,0.9666268417273254,0.1112438609089154,1,1
6.04,0.9687791906724034,0.1040693644253221,1,1
6.06,0.9707927218428295,0.097357593857235,1,1
6.08,0.9726764094235074,0.09107863525497527,1,1
6.1,0.9744386016855119,0.0852046610482937,1,1
6.12,0.9760871442666996,0.07970951911100124,1,1
6.14,0.9776293508340661,0.07456883055311299,1,1
6.16,0.9790720947083332,0.0697596843055559,1,1
6.18,0.9804217869157457,0.06526071028084779,1,1
6.2,0.9816844333768012,0.06105188874399591,1,1
6.22,0.9828656602569229,0.05711446581025699,1,1
6.24,0.9839707046401007,0.05343098453299758,1,1
6.26,0.9850044931683622,0.04998502277212583,1,1
6.28,0.9859716055326758,0.04676131489108059,1,1
6.3,0.9868763477207666,0.04374550759744466,1,1
6.32,0.9877227324337658,0.0409242252207805,1,1
6.34,0.9885145312632097,0.03828489578930117,1,1
6.36,0.9892552562868747,0.03581581237708427,1,1
6.38,0.9899482121476316,0.03350595950789459,1,1
6.4,0.9905964784719641,0.03134507176011973,1,1
6.42,0.9912029374350773,0.02932354188307581,1,1
